Hour,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
5465,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5466,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5467,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5468,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5469,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5470,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5471,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5472,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5473,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5474,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5475,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5476,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5477,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5478,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5479,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5480,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5481,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5482,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5483,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5484,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5485,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5486,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5487,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5488,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5489,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5490,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5491,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5492,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5493,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5494,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5495,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5496,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5497,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5498,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5499,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5500,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5501,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5502,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5503,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5504,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5505,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5506,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5507,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5508,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5509,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5510,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5511,1100,1100,1200,3000,3000,2900,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.90625
5512,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5513,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5514,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5515,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5516,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5517,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5518,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5519,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5520,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5521,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5522,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5523,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5524,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5525,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5526,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5527,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5528,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5529,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5530,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5531,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5532,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5533,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5534,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5535,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5536,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5537,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5538,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5539,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5540,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5541,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5542,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5543,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5544,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5545,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5546,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5547,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5548,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5549,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5550,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5551,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5552,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5553,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5554,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5555,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5556,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5557,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5558,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5559,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5560,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5561,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5562,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5563,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5564,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5565,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5566,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5567,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5568,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5569,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5570,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5571,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5572,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5573,1100,1100,1200,3000,3000,3000,0.785714286,0.785714286,0.857142857,0.9375,0.9375,0.9375
5574,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5575,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5576,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5577,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5578,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5579,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5580,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5581,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5582,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5583,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5584,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5585,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5586,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5587,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5588,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5589,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5590,1100,1100,1100,3000,3000,3000,0.785714286,0.785714286,0.785714286,0.9375,0.9375,0.9375
5591,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5592,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5593,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5594,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5595,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5596,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5597,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5598,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5599,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5600,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5601,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5602,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5603,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5604,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5605,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5606,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5607,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5608,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5609,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5610,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5611,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5612,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5613,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5614,1200,1100,1100,3000,3000,3000,0.857142857,0.785714286,0.785714286,0.9375,0.9375,0.9375
5615,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5616,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5617,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5618,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5619,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5620,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5621,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5622,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5623,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5624,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5625,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5626,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5627,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5628,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5629,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5630,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5631,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5632,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5633,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5634,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5635,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5636,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5637,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5638,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5639,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5640,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5641,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5642,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5643,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5644,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5645,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5646,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5647,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5648,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5649,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5650,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5651,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5652,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5653,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5654,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5655,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5656,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5657,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5658,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5659,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5660,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5661,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5662,1250,1100,1100,3000,3000,3000,0.892857143,0.785714286,0.785714286,0.9375,0.9375,0.9375
5663,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5664,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5665,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5666,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5667,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5668,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5669,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5670,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5671,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5672,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5673,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5674,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5675,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5676,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5677,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5678,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5679,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5680,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
5681,1250,1100,1200,2790,3000,3000,0.892857143,0.785714286,0.857142857,0.871875,0.9375,0.9375
5682,1250,1100,1200,2790,3000,3000,0.892857143,0.785714286,0.857142857,0.871875,0.9375,0.9375
5683,1250,1100,1200,2790,3000,3000,0.892857143,0.785714286,0.857142857,0.871875,0.9375,0.9375
5684,1250,1100,1200,2790,3000,3000,0.892857143,0.785714286,0.857142857,0.871875,0.9375,0.9375
5685,1250,1100,1200,2790,3000,3000,0.892857143,0.785714286,0.857142857,0.871875,0.9375,0.9375
5686,1250,1100,1200,2790,3000,3000,0.892857143,0.785714286,0.857142857,0.871875,0.9375,0.9375
5687,1250,1100,1100,2790,3000,3000,0.892857143,0.785714286,0.785714286,0.871875,0.9375,0.9375
